PIH,0
TURN,0
FLWS,0
FCCY,0
SRCE,0
VNET,0
TWOU,0
JOBS,0
CAFD,0
EGHT,0
AVHI,0
SHLM,0
AAON,0
ABAX,0
ABEO,0
ABEOW,0
ABIL,0
ABMD,0
ABLX,0
AXAS,0
ACIU,0
ACIA,0
ACTG,0
ACHC,0
ACAD,0
ACST,0
AXDX,0
XLRN,0
ANCX,0
ARAY,0
ACRX,0
ACER,0
ACERW,0
ACET,0
AKAO,0
ACHV,0
ACHN,0
ACIW,0
ACRS,0
ACMR,0
ACNB,0
ACOR,0
SQZZ,0
ATVI,0
ACTA,0
ACXM,0
ADMS,0
ADMP,0
ADAP,0
ADUS,0
AEY,0
IOTS,0
ADMA,0
ADBE,0
ADOM,0
ADTN,0
ADRO,0
AAAP,0
ADES,0
AEIS,0
AMD,0
ADXS,0
ADXSW,0
ADVM,0
ACT,0
AEGN,0
AGLE,0
AEHR,0
AMTX,0
AERI,0
AVAV,0
AEZS,0
AEMD,0
GNMX,0
AFMD,0
AGEN,0
AGRX,0
AGYS,0
AGIO,0
AGNC,0
AGNCB,0
AGNCN,0
AGFS,0
AGFSW,0
ALRN,0
AIMT,0
AIRT,0
ATSG,0
AIRG,0
AMCN,0
AKAM,0
AKTX,0
AKCA,0
AKBA,0
AKER,0
AKRX,0
AKTS,0
ALRM,0
ALSK,0
ALBO,0
ABDC,0
ALDR,0
ALDX,0
ALXN,0
ALCO,0
ALGN,0
ALIM,0
ALJJ,0
ALKS,0
ABTX,0
ALGT,0
ALNA,0
AHGP,0
AMMA,0
ARLP,0
AHPI,0
AMOT,0
ALQA,0
ALLT,0
MDRX,0
AFAM,0
ALNY,0
AOSL,0
GOOG,0
GOOGL,0
SMCP,0
ATEC,0
ALPN,0
SWIN,0
AABA,0
ALTR,0
ALT,0
ASPS,0
AIMC,0
AMAG,0
AMRN,0
AMRK,0
AMZN,0
AMBC,0
AMBCW,0
AMBA,0
AMCX,0
DOX,0
AMDA,0
AMED,0
UHAL,0
AMRH,0
AMRHW,0
ATAX,0
AMOV,0
AAL,0
ACSF,0
AETI,0
AMNB,0
ANAT,0
AOBC,0
APEI,0
ARII,0
AMRB,0
AMSWA,0
AMSC,0
AMWD,0
CRMT,0
ABCB,0
AMSF,0
ASRV,0
ASRVP,0
ATLO,0
AMGN,0
FOLD,0
AMKR,0
AMPH,0
IBUY,0
ASYS,0
AFSI,0
AMRS,0
ADI,0
ALOG,0
ANAB,0
AVXL,0
ANCB,0
ANDA,0
ANDAR,0
ANDAU,0
ANDAW,0
ANGI,0
ANGO,0
ANIP,0
ANIK,0
ANSS,0
ATRS,0
ANTH,0
APLS,0
APOG,0
APEN,0
AINV,0
AMEH,0
APPF,0
APPN,0
AAPL,0
ARCI,0
APDN,0
APDNW,0
AGTC,0
AMAT,0
AAOI,0
AREX,0
APTI,0
APRI,0
APVO,0
APTO,0
AQMS,0
AQB,0
AQXP,0
ARDM,0
ARLZ,0
PETX,0
ABUS,0
ARCW,0
ABIO,0
RKDA,0
ARCB,0
ACGL,0
ACGLO,0
ACGLP,0
APLP,0
FUV,0
ARCT,0
ARDX,0
ARNA,0
ARCC,0
ARGX,0
AGII,0
AGIIL,0
ARGS,0
ARKR,0
ARTX,0
ARQL,0
ARRY,0
ARRS,0
DWCR,0
DWAT,0
AROW,0
ARWR,0
ASNS,0
ARTNA,0
ARTW,0
ASNA,0
ASND,0
ASCMA,0
APWC,0
ASML,0
ASPU,0
AZPN,0
ASMB,0
ASFI,0
ASTE,0
ATRO,0
ALOT,0
ASTC,0
ASUR,0
ASV,0
ATAI,0
ATRA,0
ATHN,0
ATNX,0
ATHX,0
ATAC,0
ATACR,0
ATACU,0
AAME,0
ACBI,0
ACFC,0
AY,0
ATLC,0
AAWW,0
AFH,0
AFHBL,0
TEAM,0
ATNI,0
ATOM,0
ATOS,0
ATRC,0
ATRI,0
ATTU,0
LIFE,0
AUBN,0
BOLD,0
AUDC,0
AUPH,0
EARS,0
ADSK,0
ADP,0
AUTO,0
AVDL,0
ATXI,0
AVEO,0
AVXS,0
AVNW,0
CDMO,0
CDMOP,0
AVID,0
AVGR,0
AVIR,0
CAR,0
AHPA,0
AHPAU,0
AHPAW,0
AWRE,0
ACLS,0
AXGN,0
AAXN,0
AXON          ,0
AXSM,0
AXTI,0
AYTU,0
AZRX,0
BCOM,0
RILY,0
RILYG,0
RILYL,0
RILYZ,0
BOSC,0
BIDU,0
BCPC,0
BWINA,0
BWINB,0
BLDP,0
BANF,0
BANFP,0
BCTF,0
BAND,0
BKMU,0
BOCH,0
BMRC,0
BKSC,0
BOTJ,0
OZRK,0
BFIN,0
BWFG,0
BANR,0
BZUN,0
TAPR,0
BHAC,0
BHACR,0
BHACU,0
BHACW,0
BBSI,0
BSET,0
BYBK,0
BV,0
BCBP,0
BECN,0
BSF,0
BBGI,0
BBBY,0
BGNE,0
BELFA,0
BELFB,0
BLPH,0
BLCM,0
BNCL,0
BNFT,0
BNTC,0
BNTCW,0
BYSI,0
BGCP,0
BGFV,0
BRPA,0
BRPAR,0
BRPAU,0
BRPAW,0
BASI,0
ORPN,0
BIOC,0
BCRX,0
BDSI,0
BIIB,0
BKYI,0
BIOL,0
BLFS,0
BLRX,0
BMRN,0
BMRA,0
BVXV,0
BVXVW,0
BPTH,0
BIOS,0
BSTC,0
BSPM,0
TECH,0
BEAT,0
BIVV,0
BCAC,0
BCACR,0
BCACU,0
BCACW,0
BJRI,0
BBOX,0
BRAC,0
BRACR,0
BRACU,0
BRACW,0
BLKB,0
HAWK,0
BL,0
BKCC,0
ADRA,0
ADRD,0
ADRE,0
ADRU,0
BLMN,0
BCOR,0
BLBD,0
BUFF,0
BHBK,0
BLUE,0
BKEP,0
BKEPP,0
BPMC,0
BMCH,0
BMLP,0
BOBE,0
BOFI,0
BOFIL,0
WIFI,0
BOJA,0
BOKF,0
BOKFL,0
BNSO,0
BRQS,0
BOMN,0
BPFH,0
BPFHP,0
BPFHW,0
EPAY,0
BOXL,0
BCLI,0
BBRG,0
BDGE,0
BLIN          ,0
BRID,0
BCOV,0
BHF,0
AVGO,0
BSFT,0
BVSN,0
BYFC,0
BWEN,0
BPY,0
BRKL,0
BRKS,0
BRKR,0
BMTC,0
BLMT,0
BSQR,0
BWLD,0
BLDR,0
BUR,0
CFFI,0
CHRW,0
CA,0
CCMP,0
CDNS,0
CDZI,0
CZR,0
CSTE,0
PRSS,0
CLBS,0
CHY,0
CHI,0
CCD,0
CHW,0
CGO,0
CSQ,0
CAMP,0
CVGW,0
CALA,0
CALD,0
CALM,0
CLMT,0
CLXT,0
ABCD,0
CATC,0
CAC,0
CAMT,0
CSIQ,0
CGIX,0
CPHC,0
CPLA,0
CCBG,0
CPLP,0
CSWC,0
CSWCL,0
CPTA,0
CPTAG,0
CPTAL,0
CFFN,0
CAPR,0
CSTR,0
CPST,0
CARA,0
CARB,0
CRME,0
CSII,0
CATM,0
CDNA,0
CECO,0
CTRE,0
CARG,0
CARO,0
CART,0
CRZO,0
TAST,0
CARV,0
CASM,0
CASA,0
CASC,0
CWST,0
CASY,0
CASI,0
CASS,0
CATB,0
CBIO,0
CPRX,0
CATS,0
CATY,0
CATYW,0
CVCO,0
CAVM,0
CBFV,0
CBAK,0
CBOE,0
CBTX,0
CCUR,0
CDK,0
CDW,0
CECE,0
CELC,0
CELG,0
CELGZ,0
CLDX,0
APOP,0
APOPW,0
CLRB,0
CLRBW,0
CLRBZ,0
CLLS,0
CBMG,0
CLSN,0
CELH,0
CYAD,0
CETX,0
CETXP,0
CETXW,0
CDEV,0
CSFL,0
CETV,0
CFBK,0
CENT,0
CENTA,0
CVCY,0
CENX,0
CNBKA,0
CNTY,0
CVO,0
CRNT,0
CERC,0
CERCW,0
CERN,0
CERS,0
KOOL,0
CEVA,0
CSBR,0
CYOU,0
BURG,0
CTHR,0
GTLS,0
CHTR,0
CHFN,0
CHKP,0
CHEK,0
CHEKW,0
CKPT,0
CEMI,0
CHFC,0
CCXI,0
CHMG,0
CHKE,0
CHFS,0
CHMA,0
CSSE,0
PLCE,0
CMRX,0
CADC,0
CALI,0
CAAS,0
CBPO,0
CCCL,0
CCCR,0
CCRC,0
JRJC,0
HGSH,0
CNIT,0
CIFS,0
CJJD,0
CLDC,0
HTHT,0
CHNR,0
CREG,0
CNTF,0
CXDC,0
CCIH,0
CNET,0
IMOS,0
CDXC,0
CHSCL,0
CHSCM,0
CHSCN,0
CHSCO,0
CHSCP,0
CHDN,0
CHUY,0
CDTX,0
CMCT,0
CMCTP,0
CMPR,0
CINF,0
CIDM,0
CTAS,0
CRUS,0
CSCO,0
CTRN,0
CTXR,0
CTXRW,0
CZNC,0
CZWI,0
CZFC,0
CIZN,0
CTXS,0
CHCO,0
CIVB,0
CIVBP,0
CLAR,0
CDTI,0
CLNE,0
CACG,0
YLDE,0
LRGE,0
CLFD,0
CLRO,0
CLSD,0
CLIR,0
CLIRW,0
CMTA,0
CBLI,0
CSBK,0
CLVS,0
CMFN,0
CMSS,0
CMSSR,0
CMSSU,0
CMSSW,0
CME,0
CCNE,0
CWAY,0
COBZ,0
COKE,0
CODA,0
CDXS,0
CODX,0
CVLY,0
JVA,0
CCOI,0
CGNT,0
COGT,0
CGNX,0
CTSH,0
CWBR,0
COHR,0
CHRS,0
COHU,0
CLCT,0
COLL,0
CIGI,0
CBAN,0
COLB,0
COLM,0
CMCO,0
CMCSA,0
CBSH,0
CBSHP,0
CHUBA,0
CHUBK,0
CVGI,0
COMM,0
JCS,0
ESXB,0
CFBI,0
CYHHZ,0
CTBI,0
CWBC,0
CVLT,0
CGEN,0
CPSI,0
CTG,0
CHCI,0
CMTL,0
CNAT,0
CNCE,0
CXRX,0
CDOR,0
CFMS,0
CNFR,0
CNMD,0
CTWS,0
CNOB,0
CONN,0
CNSL,0
CWCO,0
CNAC,0
CNACR,0
CNACU,0
CNACW,0
CPSS,0
CFRX,0
CTRV,0
CTRL,0
CPRT,0
CRBP,0
CORT,0
CORE,0
CORI,0
CSOD,0
CRVL,0
CRVS,0
CSGP,0
COST,0
CPAH,0
ICBK,0
COUP,0
CVTI,0
COWN,0
COWNZ,0
PMTS,0
CPSH,0
CRAI,0
CBRL,0
BREW,0
CRAY,0
CACC,0
CREE,0
CRESY,0
CRSP,0
CRTO,0
CROX,0
CCRN,0
CRWS,0
CYRX,0
CYRXW,0
CSGS,0
CCLP,0
CSPI,0
CSWI,0
CSX,0
CTIC,0
CTIB,0
CTRP,0
CUE,0
CUI,0
CPIX,0
CRIS,0
CUTR,0
CVBF,0
CVV,0
CYAN,0
CYBR,0
CYBE,0
CYCC,0
CYCCP,0
CBAY,0
CY,0
CYRN,0
CONE,0
CYTK,0
CTMX,0
CYTX,0
CYTXW,0
CTSO,0
CYTR,0
DJCO,0
DAKT,0
DARE,0
DRIO,0
DRIOW,0
DZSI,0
DSKE,0
DSKEW,0
DAIO,0
DWCH,0
PLAY,0
DTEA,0
DFNL,0
DUSA,0
DWLD,0
DWSN,0
DBVT,0
DCPH,0
DFRG,0
TACO,0
TACOW,0
DMPI,0
DELT,0
DNLI,0
DENN,0
XRAY,0
DEPO,0
DERM,0
DEST,0
DXLG,0
DSWL,0
DTRM,0
DXCM,0
DHXM,0
DHIL,0
FANG,0
DCIX,0
DRNA,0
DFBG,0
DFFN,0
DGII,0
DMRC,0
DRAD,0
DGLY,0
APPS,0
DCOM,0
DIOD,0
DISCA,0
DISCB,0
DISCK,0
DISH,0
DVCR,0
SAUC,0
DLHC,0
BOOM,0
DNBF,0
DOGZ,0
DLTR,0
DLPN,0
DLPNW,0
DGICA,0
DGICB,0
DMLP,0
DORM,0
DOVA,0
LYL,0
DOTA,0
DOTAR,0
DOTAU,0
DOTAW,0
DRYS,0
DSPG,0
DLTH,0
DNKN,0
DRRX,0
DXPE,0
DYSL,0
DYNT,0
DVAX,0
ETFC,0
EBMT,0
EGBN,0
EGLE,0
EFBI,0
EGRX,0
EWBC,0
EACQ,0
EACQU,0
EACQW,0
EML,0
EAST,0
EASTW,0
EVGBC,0
EVFTC,0
OKDCC,0
EVSTC,0
EVLMC,0
EBAY,0
EBAYL,0
EBIX,0
ELON,0
ECHO,0
SATS,0
EEI,0
ESES,0
EDAP,0
EDGE,0
EDGW,0
EDIT,0
EDUC,0
EGAN,0
EGLT,0
EHTH,0
EIGR,0
EKSO,0
LOCO,0
EMITF,0
ESLT,0
ERI,0
ESIO,0
EA,0
EFII,0
ELSE,0
ELEC,0
ELECU,0
ELECW,0
EBIO,0
DWAC,0
ESBK,0
ELTK,0
EMCI,0
EMCF,0
EMKR,0
EMMS,0
NYNY,0
ENTA,0
ECPG,0
WIRE,0
ENDP,0
ECYT,0
ELGX,0
NDRA,0
NDRAW,0
EIGI,0
WATT,0
EFOI,0
ERII,0
EXXI,0
ENG,0
ENPH,0
ESGR,0
ENFC,0
ENTG,0
ENTL,0
EBTC,0
EFSC,0
EPZM,0
PLUS,0
EQIX,0
EQFN,0
EQBK,0
ERIC,0
ERIE,0
ERYP,0
ESCA,0
ESPR,0
ESQ,0
ESSA,0
EPIX,0
ESND,0
ESTR,0
ESTRW,0
ITEQ,0
ETSY,0
CLWT,0
EEFT,0
ESEA,0
EVEP,0
EVBG,0
EVK,0
MRAM,0
EVLV,0
EVGN,0
EVOK,0
EVOL,0
EXAS,0
EXAC,0
XELA,0
EXEL,0
EXFO,0
EXLS,0
EXPE,0
EXPD,0
EXPO,0
ESRX,0
XOG,0
EXTR,0
EYEG,0
EYEGW,0
EZPW,0
FFIV,0
FB,0
DAVE,0
FANH,0
FARM,0
FMAO,0
FFKT,0
FMNB,0
FARO,0
FAST,0
FAT,0
FATE,0
FBSS,0
FCRE,0
FSAC,0
FSACU,0
FSACW,0
FNHC,0
FENC,0
GSM,0
FFBW,0
FCSC,0
FGEN,0
FDBC,0
ONEQ,0
LION,0
FDUS,0
FRGI,0
FITB,0
FITBI,0
FNGN,0
FISI,0
FNSR,0
FNJN,0
FNTE,0
FNTEU,0
FNTEW,0
FEYE,0
FBNC,0
FNLC,0
FRBA,0
BUSE,0
FBIZ,0
FCAP,0
FCFS,0
FCNCA,0
FCBC,0
FCCO,0
FBNK,0
FDEF,0
FFBC,0
FFBCW,0
FFIN,0
THFF,0
FFNW,0
FFWM,0
FGBI,0
FHB,0
INBK,0
INBKL,0
FIBK,0
FRME,0
FMBH,0
FMBI,0
FNWB,0
FSFG,0
FSLR,0
FAAR,0
FPA,0
BICK,0
FBZ,0
FTHI,0
FCAL,0
FCAN,0
FTCS,0
FCEF,0
FCA,0
SKYY,0
RNDM,0
FDT,0
FDTS,0
FVC,0
FV,0
IFV,0
DWPP,0
FEM,0
RNEM,0
FEMB,0
FEMS,0
FTSM,0
FEP,0
FEUZ,0
FGM,0
FTGC,0
FTLB,0
HYLS,0
FHK,0
FTAG,0
FTRI,0
FPXI,0
YDIV,0
FJP,0
FEX,0
FTC,0
RNLC,0
FTA,0
FLN,0
LMBS,0
FMB,0
FMK,0
FNX,0
FNY,0
RNMC,0
FNK,0
FAD,0
FAB,0
MDIV,0
MCEF,0
FMHI,0
QABA,0
FTXO,0
QCLN,0
GRID,0
CIBR,0
FTXG,0
CARZ,0
FTXN,0
FTXH,0
FTXD,0
FTXL,0
FONE,0
TDIV,0
FTXR,0
QQEW,0
QQXT,0
QTEC,0
AIRR,0
QINC,0
RDVY,0
RFAP,0
RFDI,0
RFEM,0
RFEU,0
FTSL,0
FYX,0
FYC,0
RNSC,0
FYT,0
SDVY,0
FKO,0
FCVT,0
FDIV,0
FSZ,0
FTW,0
FIXD,0
TUSA,0
FKU,0
RNDV,0
FUNC,0
FUSB,0
SVVC,0
FSV,0
FISV,0
FIVE,0
FPRX,0
FVE,0
FIVN,0
FLEX,0
FLKS,0
FLXN,0
SKOR,0
LKOR,0
MBSD,0
ASET,0
ESGG,0
ESG,0
QLC,0
FPAY,0
FLXS,0
FLIR,0
FLDM,0
FFIC,0
FNBG,0
FOMX,0
FOGO,0
FONR,0
FSCT,0
FRSX,0
FORM,0
FORTY,0
FORR,0
FRTA,0
FTNT,0
FBIO,0
FBIOP,0
FMCI,0
FMCIR,0
FMCIU,0
FMCIW,0
FWRD,0
FORD,0
FWP,0
FOSL,0
FMI,0
FOXF,0
FRAN,0
FELE,0
FRED,0
RAIL,0
FEIM,0
FRPT,0
FTEO,0
FTR,0
FTRPR,0
FRPH,0
FSBW,0
FSBC,0
FTD,0
FTEK,0
FCEL,0
FLGT,0
FORK,0
FLL,0
FULT,0
FNKO,0
FSNN,0
FTFT,0
FFHL,0
WILC,0
GTHX,0
FOANC,0
MOGLC,0
GAIA,0
GLPG,0
GALT,0
GLMD,0
GLPI,0
GPIC,0
GRMN,0
GARS,0
GDS,0
GEMP,0
GENC,0
GNCMA,0
GFN,0
GFNCP,0
GFNSL,0
GENE,0
GNUS,0
GNMK,0
GNCA,0
GHDX,0
GNTX,0
THRM,0
GEOS,0
GABC,0
GERN,0
GEVO,0
ROCK,0
GIGM,0
GIII,0
GILT,0
GILD,0
GBCI,0
GLAD,0
GLADN,0
GOOD,0
GOODM,0
GOODO,0
GOODP,0
GAIN,0
GAINM,0
GAINN,0
GAINO,0
LAND,0
LANDP,0
GLBZ,0
GBT,0
ENT,0
GBLI,0
GBLIL,0
GBLIZ,0
GPAC,0
GPACU,0
GPACW,0
SELF,0
GWRS,0
KRMA,0
FINX,0
BFIT,0
SNSR,0
LNGR,0
MILN,0
EFAS,0
QQQC,0
BOTZ,0
CATH,0
SOCL,0
ALTY,0
SRET,0
YLCO,0
GLBS,0
GLUU,0
GLYC,0
GOGO,0
GLNG,0
GMLP,0
GMLPP,0
GDEN,0
GOGL,0
GBDC,0
GTIM,0
GPRO,0
GSHT,0
GSHTU,0
GSHTW,0
GOV,0
GOVNI,0
LOPE,0
GRVY,0
GECC,0
GECCL,0
GEC,0
GLDD,0
GSBC,0
GNBC,0
GRBK,0
GPP,0
GPRE,0
GCBC,0
GLRE,0
GSUM,0
GRIF,0
GRFS,0
GRPN,0
OMAB,0
GGAL,0
GSIT,0
GSVC,0
GTXI,0
GTYH,0
GTYHU,0
GTYHW,0
GBNK,0
GNTY,0
GFED,0
GIFI,0
GURE,0
GPOR,0
GWPH,0
GWGH,0
GYRO,0
HEES,0
HLG,0
HNRG,0
HALL,0
HALO,0
HBK,0
HLNE,0
HBHC,0
HBHCL,0
HJLI,0
HAFC,0
HQCL,0
HONE,0
HDNG,0
HLIT,0
HFGIC,0
HBIO,0
HCAP,0
HCAPZ,0
HAS,0
HA,0
HCOM,0
HWKN,0
HWBK,0
HYAC,0
HYACU,0
HYACW,0
HAYN,0
HDS,0
HIIQ,0
HCSG,0
HQY,0
HSTM,0
HTLD,0
HTLF,0
HTBX,0
HEBT,0
HSII,0
HELE,0
HMNY,0
HMTV,0
HNNA,0
HSIC,0
HTBK,0
HFWA,0
HCCI,0
MLHR,0
HRTX,0
HSKA,0
HX,0
HIBB,0
SNLN,0
HPJ,0
HIHO,0
HIMX,0
HIFS,0
HSGX,0
HMNF,0
HMSY,0
HOLI,0
HOLX,0
HBCP,0
HOMB,0
HFBL,0
HMST,0
HMTA,0
HTBI,0
HOFT,0
HOPE,0
HFBC,0
HBNC,0
HZNP,0
HRZN,0
DAX,0
QYLD,0
HDP,0
HPT,0
TWNK,0
TWNKW,0
HMHC,0
HWCC,0
HOVNP,0
HBMD,0
HTGM,0
HUBG,0
HSON,0
HDSN,0
HUNT,0
HUNTU,0
HUNTW,0
HBAN,0
HBANN,0
HBANO,0
HBANP,0
HURC,0
HURN,0
HCM,0
HBP,0
HVBC,0
HYGS,0
IDSY,0
IAC,0
IAM,0
IAMXR,0
IAMXW,0
IBKC,0
IBKCO,0
IBKCP,0
ICAD,0
IEP,0
ICCH,0
ICFI,0
ICHR,0
ICLK,0
ICLR,0
ICON,0
ICUI,0
IPWR,0
INVE,0
IDRA,0
IDXX,0
IESC,0
IROQ,0
IFMK,0
RXDX,0
INFO,0
IIVI,0
KANG,0
IKNX,0
ILG,0
ILMN,0
ISNS,0
IMMR,0
ICCC,0
IMDZ,0
IMNP          ,0
IMGN,0
IMMU,0
IMRN,0
IMRNW,0
IMMP,0
IPXL,0
IMPV,0
PI,0
IMMY,0
INCY,0
INDB,0
IBCP,0
IBTX,0
INDU,0
INDUU,0
INDUW,0
ILPT,0
IDSA,0
INFN,0
INFI,0
IPCC,0
IFRX,0
III,0
IFON,0
IMKTA,0
INWK,0
INOD,0
IPHS,0
IOSP,0
ISSC,0
INVA,0
INGN,0
INOV,0
INO,0
INPX,0
INSG,0
NSIT,0
ISIG,0
INSM,0
INSE,0
IIIN,0
PODD,0
INSY,0
NTEC,0
IART,0
IDTI,0
IMTE,0
INTC,0
NTLA,0
IPCI,0
IPAR,0
IBKR,0
ICPT,0
IDCC,0
TILE,0
LINK,0
IMI,0
INAP,0
IBOC,0
ISCA,0
IGLD,0
IIJI,0
IDXG,0
XENT,0
INTX,0
IVAC,0
INTL,0
ITCI,0
IIN,0
INTU,0
ISRG,0
ISTR,0
ISBC,0
ITIC,0
NVIV,0
IVTY,0
IONS,0
IOVA,0
IPAS,0
DTYS,0
DTYL,0
DTUS,0
DTUL,0
DFVS,0
DFVL,0
FLAT,0
DLBS,0
DLBL,0
STPP,0
IPGP,0
CLRG,0
CSML,0
IRMD,0
IRTC,0
IRIX,0
IRDM,0
IRDMB,0
IRBT,0
IRWD,0
IRCP,0
PMPT,0
SLQD,0
CSJ,0
ISHG,0
SHY,0
TLT,0
IEI,0
IEF,0
AIA,0
COMT,0
ISTB,0
IXUS,0
IUSG,0
IUSV,0
IUSB,0
HEWG,0
SUSB,0
SUSC,0
XT,0
FALN,0
IFEU,0
IFGL,0
IGF,0
GNMA,0
HYXE,0
CIU,0
IGOV,0
EMB,0
MBB,0
JKI,0
ACWX,0
ACWI,0
AAXJ,0
EWZS,0
MCHI,0
ESGD,0
SCZ,0
ESGE,0
EEMA,0
EMXC,0
EUFN,0
IEUS,0
RING,0
MPCT,0
ENZL,0
QAT,0
TUR,0
UAE,0
ESGU,0
IBB,0
SOXX,0
AMCA,0
EMIF,0
ICLN,0
WOOD,0
INDY,0
IJT,0
